FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
849936,Delta,7517,JFK,SEA,2024-09-01 12:07,2024-09-01 12:12,2024-09-01 16:07,2024-09-01 16:36,29,Air Traffic Control,True,True,Boeing 737,N69938,2633
804305,Delta,5281,LAX,BOS,2024-09-01 03:51,2024-09-01 04:17,2024-09-01 08:51,2024-09-01 08:58,7,Air Traffic Control,False,True,Boeing 737,N44546,270
1554649,Delta,4853,JFK,SFO,2024-09-01 04:32,2024-09-01 04:56,2024-09-01 05:32,2024-09-01 05:41,9,Maintenance,True,False,Boeing 737,N77522,2116
188991,Delta,1637,DFW,SFO,2024-09-01 16:28,2024-09-01 16:33,2024-09-01 17:28,2024-09-01 17:33,5,Weather,True,True,Boeing 777,N15091,1815
2048,Delta,5938,ORD,BOS,2024-09-01 07:47,2024-09-01 07:51,2024-09-01 08:47,2024-09-01 08:42,-5,,False,True,Boeing 737,N68331,922
794507,Delta,3533,DFW,SFO,2024-09-01 05:45,2024-09-01 06:10,2024-09-01 06:45,2024-09-01 06:40,-5,,False,True,Boeing 737,N18702,857
1345093,Delta,2623,ORD,SFO,2024-09-01 11:19,2024-09-01 11:30,2024-09-01 15:19,2024-09-01 15:36,17,Maintenance,True,False,Boeing 777,N60517,2147
826785,Delta,339,ATL,SEA,2024-09-01 12:12,2024-09-01 12:27,2024-09-01 13:12,2024-09-01 13:10,-2,,False,True,Airbus A320,N84991,1416
1432412,Delta,5695,DFW,BOS,2024-09-01 04:02,2024-09-01 04:06,2024-09-01 05:02,2024-09-01 05:31,29,Air Traffic Control,True,False,Airbus A320,N92253,254
1282106,Delta,9078,DFW,JFK,2024-09-01 15:57,2024-09-01 15:58,2024-09-01 21:57,2024-09-01 22:17,20,Air Traffic Control,False,True,Boeing 737,N64830,2790
1208005,Delta,5122,LAX,BOS,2024-09-01 00:40,2024-09-01 00:46,2024-09-01 05:40,2024-09-01 05:40,0,,False,False,Airbus A320,N93274,1703
768100,Delta,6608,ORD,SEA,2024-09-01 22:36,2024-09-01 23:04,2024-09-01 23:36,2024-09-01 23:30,-6,,False,False,Boeing 777,N19630,171
752133,Delta,7316,LAX,SEA,2024-09-01 05:15,2024-09-01 05:32,2024-09-01 06:15,2024-09-01 06:18,3,Maintenance,True,False,Airbus A320,N88791,1489
858133,Delta,351,LAX,SEA,2024-09-01 03:00,2024-09-01 03:00,2024-09-01 06:00,2024-09-01 06:00,0,,False,False,Airbus A320,N29346,1141
1126038,Delta,1769,ATL,MIA,2024-09-01 01:53,2024-09-01 02:15,2024-09-01 02:53,2024-09-01 02:50,-3,,True,True,Boeing 737,N93766,1284
993114,Delta,2158,LAX,BOS,2024-09-01 15:14,2024-09-01 15:32,2024-09-01 18:14,2024-09-01 18:04,-10,,False,True,Boeing 777,N72853,1910
1595575,Delta,4718,ATL,SEA,2024-09-01 01:08,2024-09-01 01:16,2024-09-01 03:08,2024-09-01 03:20,12,Maintenance,True,False,Boeing 777,N21568,1001
300976,Delta,7820,JFK,SFO,2024-09-01 16:59,2024-09-01 17:09,2024-09-01 20:59,2024-09-01 20:55,-4,,True,False,Airbus A320,N27217,184
1336441,Delta,4713,LAX,SFO,2024-09-01 16:26,2024-09-01 16:53,2024-09-01 19:26,2024-09-01 19:44,18,Maintenance,True,True,Boeing 777,N25583,2105
1289041,Delta,4788,ATL,JFK,2024-09-01 02:20,2024-09-01 02:38,2024-09-01 03:20,2024-09-01 03:41,21,Maintenance,True,True,Airbus A320,N61475,824
1398400,Delta,6985,JFK,JFK,2024-09-01 08:35,2024-09-01 08:52,2024-09-01 11:35,2024-09-01 12:04,29,Air Traffic Control,False,False,Boeing 737,N19477,788
464295,Delta,731,ATL,JFK,2024-09-01 19:56,2024-09-01 20:14,2024-09-02 00:56,2024-09-02 00:55,-1,,False,True,Boeing 737,N27952,1162
1551284,Delta,1887,ORD,JFK,2024-09-01 05:54,2024-09-01 05:59,2024-09-01 06:54,2024-09-01 07:24,30,Air Traffic Control,False,True,Airbus A320,N40980,2758
200481,Delta,836,JFK,BOS,2024-09-01 03:20,2024-09-01 03:26,2024-09-01 04:20,2024-09-01 04:11,-9,,False,True,Airbus A320,N34376,439
1518251,Delta,5268,LAX,MIA,2024-09-01 20:01,2024-09-01 20:12,2024-09-01 22:01,2024-09-01 21:55,-6,,True,True,Airbus A320,N56129,369
777639,Delta,2067,DFW,MIA,2024-09-01 00:58,2024-09-01 01:26,2024-09-01 02:58,2024-09-01 03:10,12,Air Traffic Control,True,False,Boeing 777,N81729,2269
479023,Delta,2206,ATL,SFO,2024-09-01 04:05,2024-09-01 04:25,2024-09-01 07:05,2024-09-01 07:24,19,Air Traffic Control,True,True,Airbus A320,N28290,1512
276760,Delta,4468,JFK,BOS,2024-09-01 01:05,2024-09-01 01:12,2024-09-01 06:05,2024-09-01 06:16,11,Weather,False,True,Boeing 777,N36801,2146
216821,Delta,1645,LAX,MIA,2024-09-01 15:49,2024-09-01 16:06,2024-09-01 16:49,2024-09-01 17:03,14,Air Traffic Control,True,False,Boeing 737,N27459,1137
957642,Delta,9053,DFW,MIA,2024-09-01 06:54,2024-09-01 06:56,2024-09-01 08:54,2024-09-01 09:18,24,Air Traffic Control,True,False,Airbus A320,N56926,996
457860,Delta,6376,JFK,SFO,2024-09-01 06:13,2024-09-01 06:14,2024-09-01 07:13,2024-09-01 07:43,30,Weather,True,False,Boeing 737,N55828,2692
124676,Delta,8844,DFW,SFO,2024-09-01 23:02,2024-09-01 23:04,2024-09-02 00:02,2024-09-02 00:17,15,Air Traffic Control,False,True,Boeing 777,N43632,1980
971680,Delta,516,JFK,SFO,2024-09-01 15:59,2024-09-01 16:20,2024-09-01 17:59,2024-09-01 17:54,-5,,False,False,Boeing 777,N69035,1467
1263091,Delta,7386,ATL,BOS,2024-09-01 16:06,2024-09-01 16:20,2024-09-01 22:06,2024-09-01 22:32,26,Maintenance,False,False,Airbus A320,N48231,2807
1461068,Delta,5334,JFK,SFO,2024-09-01 00:50,2024-09-01 01:17,2024-09-01 02:50,2024-09-01 03:01,11,Weather,False,False,Airbus A320,N68781,2589
1441208,Delta,7195,JFK,BOS,2024-09-01 13:18,2024-09-01 13:36,2024-09-01 19:18,2024-09-01 19:44,26,Air Traffic Control,False,False,Boeing 737,N92768,1358
518480,Delta,7019,LAX,JFK,2024-09-01 18:24,2024-09-01 18:24,2024-09-01 22:24,2024-09-01 22:31,7,Air Traffic Control,False,False,Airbus A320,N95511,1375
1399656,Delta,1128,LAX,SFO,2024-09-01 14:48,2024-09-01 14:54,2024-09-01 18:48,2024-09-01 19:14,26,Air Traffic Control,True,False,Boeing 737,N42866,2414
1710989,Delta,2572,LAX,JFK,2024-09-01 09:20,2024-09-01 09:43,2024-09-01 13:20,2024-09-01 13:43,23,Weather,True,False,Airbus A320,N93553,1254
708395,Delta,8626,ATL,BOS,2024-09-01 22:51,2024-09-01 23:19,2024-09-02 04:51,2024-09-02 05:12,21,Air Traffic Control,False,False,Boeing 737,N91742,208
831464,Delta,885,LAX,SFO,2024-09-01 14:03,2024-09-01 14:20,2024-09-01 17:03,2024-09-01 17:09,6,Air Traffic Control,True,True,Boeing 777,N73527,1459
476704,Delta,6727,DFW,SEA,2024-09-01 05:10,2024-09-01 05:29,2024-09-01 09:10,2024-09-01 09:25,15,Air Traffic Control,False,True,Boeing 737,N88923,2974
426255,Delta,9791,ORD,SFO,2024-09-01 11:28,2024-09-01 11:47,2024-09-01 14:28,2024-09-01 14:33,5,Air Traffic Control,False,False,Airbus A320,N74415,1428
244675,Delta,4431,ORD,SFO,2024-09-01 12:57,2024-09-01 13:23,2024-09-01 17:57,2024-09-01 17:47,-10,,False,True,Airbus A320,N98106,167
1133446,Delta,7834,DFW,BOS,2024-09-01 03:25,2024-09-01 03:50,2024-09-01 04:25,2024-09-01 04:55,30,Weather,True,True,Airbus A320,N77685,2934
1649268,Delta,3594,LAX,BOS,2024-09-01 11:37,2024-09-01 11:56,2024-09-01 16:37,2024-09-01 16:42,5,Air Traffic Control,True,False,Boeing 737,N33030,1276
1143349,Delta,21,LAX,JFK,2024-09-01 00:18,2024-09-01 00:27,2024-09-01 04:18,2024-09-01 04:39,21,Air Traffic Control,False,False,Airbus A320,N70236,420
853243,Delta,3555,LAX,BOS,2024-09-01 20:50,2024-09-01 20:54,2024-09-01 23:50,2024-09-02 00:04,14,Air Traffic Control,False,True,Boeing 737,N93858,1090
1462612,Delta,7216,JFK,SEA,2024-09-01 07:31,2024-09-01 07:44,2024-09-01 12:31,2024-09-01 12:21,-10,,False,True,Boeing 777,N29637,547
619261,Delta,5338,JFK,SFO,2024-09-01 03:58,2024-09-01 04:23,2024-09-01 06:58,2024-09-01 07:26,28,Air Traffic Control,True,True,Boeing 737,N76706,1400
852271,Delta,2099,ORD,SEA,2024-09-01 17:02,2024-09-01 17:13,2024-09-01 23:02,2024-09-01 23:00,-2,,False,False,Airbus A320,N45441,1096
434749,Delta,1641,DFW,JFK,2024-09-01 14:04,2024-09-01 14:28,2024-09-01 20:04,2024-09-01 20:07,3,Air Traffic Control,False,True,Boeing 777,N27635,2474
1055758,Delta,773,LAX,MIA,2024-09-01 19:47,2024-09-01 19:47,2024-09-01 21:47,2024-09-01 21:54,7,Maintenance,True,True,Boeing 777,N98982,801
1120324,Delta,1244,DFW,JFK,2024-09-01 19:34,2024-09-01 20:04,2024-09-01 22:34,2024-09-01 23:03,29,Air Traffic Control,True,False,Airbus A320,N48169,455
1016439,Delta,1821,DFW,SFO,2024-09-01 09:06,2024-09-01 09:26,2024-09-01 11:06,2024-09-01 11:35,29,Weather,True,True,Airbus A320,N57170,590
1300058,Delta,3456,DFW,SFO,2024-09-01 03:24,2024-09-01 03:51,2024-09-01 06:24,2024-09-01 06:17,-7,,True,False,Airbus A320,N23229,817
876393,Delta,6650,ORD,SFO,2024-09-01 10:39,2024-09-01 10:50,2024-09-01 11:39,2024-09-01 11:41,2,Air Traffic Control,False,False,Boeing 737,N70265,609
1455742,Delta,1823,LAX,JFK,2024-09-01 02:59,2024-09-01 03:14,2024-09-01 08:59,2024-09-01 08:58,-1,,False,False,Boeing 737,N98031,1811
311889,Delta,5519,JFK,SEA,2024-09-01 04:44,2024-09-01 05:13,2024-09-01 09:44,2024-09-01 09:56,12,Air Traffic Control,True,True,Boeing 737,N97823,1694
1085190,Delta,6497,ATL,JFK,2024-09-01 13:21,2024-09-01 13:40,2024-09-01 14:21,2024-09-01 14:33,12,Weather,True,True,Boeing 737,N92177,1440
333567,Delta,9340,ORD,SFO,2024-09-01 02:23,2024-09-01 02:32,2024-09-01 06:23,2024-09-01 06:17,-6,,False,False,Boeing 777,N15120,2298
1036604,Delta,1916,ORD,SFO,2024-09-01 07:55,2024-09-01 08:21,2024-09-01 08:55,2024-09-01 09:00,5,Air Traffic Control,True,True,Boeing 737,N73149,2206
709008,Delta,1217,LAX,SFO,2024-09-01 09:22,2024-09-01 09:46,2024-09-01 12:22,2024-09-01 12:32,10,Maintenance,False,False,Airbus A320,N81761,1970
1648772,Delta,7077,JFK,SEA,2024-09-01 09:17,2024-09-01 09:25,2024-09-01 13:17,2024-09-01 13:10,-7,,False,False,Boeing 737,N13254,2280
451260,Delta,8628,ATL,SFO,2024-09-01 16:54,2024-09-01 16:56,2024-09-01 17:54,2024-09-01 18:24,30,Air Traffic Control,False,True,Boeing 737,N85282,392
1739398,Delta,7878,ATL,SEA,2024-09-01 06:06,2024-09-01 06:26,2024-09-01 09:06,2024-09-01 09:05,-1,,False,True,Boeing 777,N56484,1235
171934,Delta,9158,DFW,BOS,2024-09-01 07:57,2024-09-01 08:25,2024-09-01 12:57,2024-09-01 12:59,2,Air Traffic Control,False,True,Boeing 777,N15455,1744
935805,Delta,8824,ORD,JFK,2024-09-01 03:13,2024-09-01 03:24,2024-09-01 07:13,2024-09-01 07:08,-5,,False,False,Boeing 777,N88609,341
523459,Delta,688,DFW,MIA,2024-09-01 20:08,2024-09-01 20:08,2024-09-02 01:08,2024-09-02 01:19,11,Maintenance,False,True,Boeing 737,N19147,2817
263505,Delta,7139,DFW,BOS,2024-09-01 08:36,2024-09-01 08:54,2024-09-01 13:36,2024-09-01 14:06,30,Air Traffic Control,False,False,Boeing 737,N73899,398
809543,Delta,3585,LAX,JFK,2024-09-01 21:01,2024-09-01 21:08,2024-09-02 03:01,2024-09-02 03:15,14,Air Traffic Control,False,True,Boeing 737,N12892,1070
707533,Delta,8415,LAX,MIA,2024-09-01 07:42,2024-09-01 08:12,2024-09-01 13:42,2024-09-01 13:32,-10,,True,True,Boeing 777,N15902,356
1354894,Delta,6082,ATL,JFK,2024-09-01 22:00,2024-09-01 22:09,2024-09-02 01:00,2024-09-02 01:17,17,Weather,True,False,Airbus A320,N67998,1849
282810,Delta,949,ORD,BOS,2024-09-01 04:01,2024-09-01 04:15,2024-09-01 05:01,2024-09-01 05:03,2,Air Traffic Control,False,False,Airbus A320,N88607,2495
1296165,Delta,7453,DFW,SFO,2024-09-01 17:27,2024-09-01 17:45,2024-09-01 18:27,2024-09-01 18:21,-6,,True,False,Boeing 777,N26937,1784
929299,Delta,5046,JFK,JFK,2024-09-01 05:10,2024-09-01 05:37,2024-09-01 09:10,2024-09-01 09:17,7,Maintenance,True,False,Boeing 737,N68102,341
1590572,Delta,1257,ORD,MIA,2024-09-01 05:28,2024-09-01 05:53,2024-09-01 11:28,2024-09-01 11:42,14,Weather,True,False,Boeing 777,N39606,2843
404257,Delta,9138,JFK,SFO,2024-09-01 20:16,2024-09-01 20:43,2024-09-02 01:16,2024-09-02 01:44,28,Maintenance,False,True,Boeing 777,N92559,2370
876730,Delta,3134,ATL,SFO,2024-09-01 10:12,2024-09-01 10:40,2024-09-01 12:12,2024-09-01 12:25,13,Weather,True,True,Boeing 777,N19242,2956
654941,Delta,4376,ATL,MIA,2024-09-01 18:09,2024-09-01 18:23,2024-09-01 21:09,2024-09-01 21:39,30,Maintenance,True,True,Airbus A320,N54068,278
1033837,Delta,7542,DFW,JFK,2024-09-01 23:57,2024-09-02 00:15,2024-09-02 01:57,2024-09-02 02:08,11,Weather,True,False,Boeing 777,N72223,1220
1289222,Delta,1779,LAX,JFK,2024-09-01 13:55,2024-09-01 14:07,2024-09-01 14:55,2024-09-01 15:00,5,Maintenance,True,False,Boeing 737,N74175,131
395922,Delta,2404,JFK,SFO,2024-09-01 14:50,2024-09-01 15:05,2024-09-01 19:50,2024-09-01 19:52,2,Air Traffic Control,False,False,Boeing 737,N63255,2276
37728,Delta,7610,ATL,BOS,2024-09-01 20:52,2024-09-01 21:16,2024-09-01 22:52,2024-09-01 23:09,17,Air Traffic Control,False,False,Boeing 777,N96384,458
396154,Delta,9152,ATL,BOS,2024-09-01 05:37,2024-09-01 06:01,2024-09-01 09:37,2024-09-01 09:56,19,Air Traffic Control,False,False,Boeing 777,N27467,1145
331914,Delta,1083,DFW,JFK,2024-09-01 06:51,2024-09-01 07:17,2024-09-01 07:51,2024-09-01 08:04,13,Maintenance,False,False,Boeing 737,N21349,1661
1080311,Delta,6441,ORD,JFK,2024-09-01 21:33,2024-09-01 21:43,2024-09-01 22:33,2024-09-01 22:43,10,Air Traffic Control,False,False,Airbus A320,N42372,2424
1340527,Delta,4761,DFW,MIA,2024-09-01 04:58,2024-09-01 05:21,2024-09-01 10:58,2024-09-01 11:13,15,Maintenance,True,False,Airbus A320,N11593,2993
744586,Delta,513,ORD,MIA,2024-09-01 02:55,2024-09-01 02:56,2024-09-01 08:55,2024-09-01 09:12,17,Air Traffic Control,False,False,Airbus A320,N13834,190
1001039,Delta,9314,JFK,MIA,2024-09-01 11:11,2024-09-01 11:37,2024-09-01 14:11,2024-09-01 14:29,18,Weather,True,True,Boeing 777,N81876,2627
1174663,Delta,9931,JFK,BOS,2024-09-01 04:54,2024-09-01 05:13,2024-09-01 08:54,2024-09-01 09:20,26,Maintenance,True,False,Airbus A320,N13407,472
703393,Delta,6229,DFW,SFO,2024-09-01 18:16,2024-09-01 18:35,2024-09-01 23:16,2024-09-01 23:31,15,Air Traffic Control,False,False,Airbus A320,N46004,222
1727964,Delta,3420,ATL,MIA,2024-09-01 16:41,2024-09-01 16:47,2024-09-01 17:41,2024-09-01 18:05,24,Maintenance,True,False,Airbus A320,N35136,2609
394825,Delta,6973,DFW,MIA,2024-09-01 21:48,2024-09-01 22:07,2024-09-01 23:48,2024-09-01 23:45,-3,,False,False,Boeing 737,N23412,612
1236683,Delta,9314,LAX,MIA,2024-09-01 08:24,2024-09-01 08:45,2024-09-01 09:24,2024-09-01 09:31,7,Weather,False,False,Boeing 777,N84366,1204
304252,Delta,6579,LAX,BOS,2024-09-01 07:06,2024-09-01 07:13,2024-09-01 13:06,2024-09-01 12:56,-10,,False,False,Boeing 777,N49824,1816
608571,Delta,3023,DFW,SEA,2024-09-01 20:52,2024-09-01 21:07,2024-09-02 01:52,2024-09-02 01:57,5,Air Traffic Control,True,False,Airbus A320,N26350,112
1499764,Delta,5486,ORD,JFK,2024-09-01 04:23,2024-09-01 04:23,2024-09-01 08:23,2024-09-01 08:48,25,Maintenance,False,False,Boeing 737,N73232,528
774765,Delta,3482,DFW,BOS,2024-09-01 08:56,2024-09-01 09:20,2024-09-01 13:56,2024-09-01 14:20,24,Maintenance,False,False,Airbus A320,N95265,2383
291429,Delta,1541,ATL,BOS,2024-09-01 12:10,2024-09-01 12:25,2024-09-01 18:10,2024-09-01 18:07,-3,,False,False,Airbus A320,N69219,2048
821248,Delta,3714,LAX,BOS,2024-09-01 20:53,2024-09-01 21:14,2024-09-01 21:53,2024-09-01 22:00,7,Maintenance,False,False,Airbus A320,N95664,1865
1151181,Delta,3688,JFK,MIA,2024-09-01 22:33,2024-09-01 22:51,2024-09-02 02:33,2024-09-02 02:50,17,Air Traffic Control,False,True,Airbus A320,N76941,548
1073939,Delta,7827,ATL,BOS,2024-09-01 03:30,2024-09-01 03:42,2024-09-01 04:30,2024-09-01 04:51,21,Weather,False,False,Airbus A320,N47495,494
339849,Delta,1082,JFK,BOS,2024-09-01 08:30,2024-09-01 08:54,2024-09-01 14:30,2024-09-01 14:48,18,Air Traffic Control,True,False,Boeing 737,N44599,2588
439113,Delta,2116,LAX,MIA,2024-09-01 10:11,2024-09-01 10:27,2024-09-01 12:11,2024-09-01 12:26,15,Maintenance,True,True,Airbus A320,N62877,1838
1064930,Delta,7030,JFK,SFO,2024-09-01 06:52,2024-09-01 07:16,2024-09-01 12:52,2024-09-01 12:43,-9,,False,True,Boeing 737,N16513,998
266838,Delta,8329,LAX,SFO,2024-09-01 12:06,2024-09-01 12:27,2024-09-01 15:06,2024-09-01 15:33,27,Air Traffic Control,True,True,Boeing 737,N40653,1343
389802,Delta,6257,DFW,JFK,2024-09-01 12:02,2024-09-01 12:08,2024-09-01 17:02,2024-09-01 17:00,-2,,False,True,Boeing 777,N36078,1595
1161156,Delta,4625,ATL,MIA,2024-09-01 16:36,2024-09-01 16:49,2024-09-01 22:36,2024-09-01 22:57,21,Air Traffic Control,True,True,Airbus A320,N66560,2394
1660093,Delta,8387,LAX,MIA,2024-09-01 06:33,2024-09-01 06:52,2024-09-01 09:33,2024-09-01 09:39,6,Maintenance,True,False,Boeing 737,N24636,2790
1396512,Delta,2427,LAX,MIA,2024-09-01 09:04,2024-09-01 09:28,2024-09-01 11:04,2024-09-01 11:06,2,Weather,False,True,Boeing 737,N57563,680
556347,Delta,4592,LAX,SEA,2024-09-01 01:56,2024-09-01 02:22,2024-09-01 06:56,2024-09-01 06:59,3,Air Traffic Control,True,False,Boeing 777,N92726,1385
1707888,Delta,21,JFK,SEA,2024-09-01 22:12,2024-09-01 22:19,2024-09-02 02:12,2024-09-02 02:30,18,Air Traffic Control,True,False,Boeing 777,N62016,1804
1205576,Delta,2206,LAX,SEA,2024-09-01 21:54,2024-09-01 22:10,2024-09-01 22:54,2024-09-01 22:53,-1,,True,True,Boeing 737,N72807,973
127637,Delta,1074,JFK,BOS,2024-09-01 04:08,2024-09-01 04:18,2024-09-01 09:08,2024-09-01 09:25,17,Maintenance,False,True,Boeing 737,N34386,1743
205432,Delta,4922,LAX,MIA,2024-09-01 06:25,2024-09-01 06:43,2024-09-01 12:25,2024-09-01 12:38,13,Air Traffic Control,False,False,Boeing 777,N39251,2247
1451218,Delta,7690,LAX,MIA,2024-09-01 22:42,2024-09-01 23:01,2024-09-01 23:42,2024-09-02 00:00,18,Weather,True,True,Boeing 777,N97173,2158
1664199,Delta,4721,DFW,SEA,2024-09-01 01:29,2024-09-01 01:48,2024-09-01 07:29,2024-09-01 07:52,23,Air Traffic Control,True,False,Boeing 737,N19462,1223
95709,Delta,584,ATL,SEA,2024-09-01 16:16,2024-09-01 16:42,2024-09-01 19:16,2024-09-01 19:09,-7,,True,True,Airbus A320,N95195,1800
471228,Delta,6869,ATL,BOS,2024-09-01 09:30,2024-09-01 09:59,2024-09-01 14:30,2024-09-01 14:44,14,Weather,True,True,Boeing 777,N52312,386
436066,Delta,8008,ORD,SFO,2024-09-01 20:47,2024-09-01 20:57,2024-09-02 02:47,2024-09-02 02:41,-6,,False,False,Boeing 777,N44633,2005
1140303,Delta,1736,JFK,MIA,2024-09-01 02:48,2024-09-01 02:58,2024-09-01 07:48,2024-09-01 07:56,8,Air Traffic Control,False,False,Airbus A320,N12867,989
463827,Delta,5002,DFW,MIA,2024-09-01 08:31,2024-09-01 08:47,2024-09-01 09:31,2024-09-01 09:31,0,,False,False,Airbus A320,N48258,2415
265333,Delta,3872,LAX,SEA,2024-09-01 18:16,2024-09-01 18:19,2024-09-01 23:16,2024-09-01 23:22,6,Air Traffic Control,False,False,Boeing 777,N35441,1416
680352,Delta,6921,ATL,SFO,2024-09-01 13:57,2024-09-01 14:02,2024-09-01 19:57,2024-09-01 20:22,25,Maintenance,True,False,Boeing 777,N35324,1620
651612,Delta,1283,ATL,BOS,2024-09-01 04:42,2024-09-01 05:01,2024-09-01 06:42,2024-09-01 06:35,-7,,False,False,Airbus A320,N44847,2056
137224,Delta,9690,JFK,MIA,2024-09-01 06:03,2024-09-01 06:31,2024-09-01 12:03,2024-09-01 12:05,2,Maintenance,True,False,Boeing 737,N19404,2911
1117945,Delta,2058,DFW,SEA,2024-09-01 11:16,2024-09-01 11:41,2024-09-01 15:16,2024-09-01 15:06,-10,,False,False,Boeing 737,N49836,1358
1368704,Delta,810,DFW,MIA,2024-09-01 01:04,2024-09-01 01:23,2024-09-01 03:04,2024-09-01 03:11,7,Air Traffic Control,True,False,Boeing 777,N84454,1106
968124,Delta,6477,ORD,SFO,2024-09-01 12:14,2024-09-01 12:38,2024-09-01 14:14,2024-09-01 14:40,26,Air Traffic Control,False,False,Boeing 777,N69809,639
568725,Delta,8293,ATL,BOS,2024-09-01 19:57,2024-09-01 19:58,2024-09-02 01:57,2024-09-02 02:03,6,Air Traffic Control,True,True,Boeing 777,N88716,1682
298979,Delta,941,DFW,MIA,2024-09-01 15:25,2024-09-01 15:37,2024-09-01 20:25,2024-09-01 20:50,25,Air Traffic Control,False,True,Airbus A320,N23806,1657
420801,Delta,3908,ORD,MIA,2024-09-01 03:17,2024-09-01 03:18,2024-09-01 04:17,2024-09-01 04:12,-5,,False,False,Boeing 777,N10664,818
1607236,Delta,190,LAX,JFK,2024-09-01 16:11,2024-09-01 16:22,2024-09-01 22:11,2024-09-01 22:08,-3,,True,False,Boeing 737,N57806,1543
40172,Delta,8889,ORD,JFK,2024-09-01 09:15,2024-09-01 09:44,2024-09-01 11:15,2024-09-01 11:30,15,Maintenance,True,True,Boeing 777,N26342,2616
1137978,Delta,8789,ORD,MIA,2024-09-01 20:16,2024-09-01 20:24,2024-09-01 23:16,2024-09-01 23:10,-6,,False,True,Airbus A320,N31116,1650
59461,Delta,9668,ATL,SFO,2024-09-01 07:08,2024-09-01 07:21,2024-09-01 10:08,2024-09-01 10:15,7,Air Traffic Control,False,True,Airbus A320,N61778,2362
1486018,Delta,8379,ORD,SFO,2024-09-01 05:13,2024-09-01 05:26,2024-09-01 09:13,2024-09-01 09:11,-2,,False,True,Airbus A320,N96553,2844
640233,Delta,2351,DFW,SFO,2024-09-01 14:05,2024-09-01 14:07,2024-09-01 15:05,2024-09-01 15:12,7,Air Traffic Control,True,True,Boeing 737,N68350,2068
654790,Delta,5293,ORD,JFK,2024-09-01 16:24,2024-09-01 16:44,2024-09-01 20:24,2024-09-01 20:31,7,Maintenance,False,False,Boeing 777,N82600,2144
398350,Delta,1327,ORD,SEA,2024-09-01 07:45,2024-09-01 07:45,2024-09-01 11:45,2024-09-01 12:12,27,Maintenance,False,False,Boeing 737,N73976,218
614611,Delta,9442,ORD,SEA,2024-09-01 06:06,2024-09-01 06:31,2024-09-01 10:06,2024-09-01 10:33,27,Air Traffic Control,False,True,Boeing 737,N35478,1531
1365362,Delta,7959,ORD,BOS,2024-09-01 10:03,2024-09-01 10:15,2024-09-01 13:03,2024-09-01 13:04,1,Weather,False,True,Airbus A320,N77844,2036
1227493,Delta,9477,ORD,SFO,2024-09-01 02:40,2024-09-01 02:42,2024-09-01 07:40,2024-09-01 08:06,26,Air Traffic Control,True,True,Airbus A320,N30931,628
1106430,Delta,3245,JFK,SEA,2024-09-01 18:58,2024-09-01 19:08,2024-09-01 22:58,2024-09-01 23:27,29,Weather,True,True,Boeing 777,N57165,1884
857565,Delta,4414,DFW,SEA,2024-09-01 13:40,2024-09-01 13:57,2024-09-01 16:40,2024-09-01 16:50,10,Maintenance,False,False,Boeing 777,N35522,426
903214,Delta,2443,DFW,JFK,2024-09-01 23:35,2024-09-01 23:41,2024-09-02 00:35,2024-09-02 00:41,6,Air Traffic Control,True,True,Boeing 737,N30102,1887
429229,Delta,4742,JFK,SEA,2024-09-01 02:05,2024-09-01 02:28,2024-09-01 04:05,2024-09-01 04:23,18,Air Traffic Control,True,False,Boeing 777,N16729,133
7306,Delta,3214,LAX,SFO,2024-09-01 07:57,2024-09-01 08:21,2024-09-01 09:57,2024-09-01 10:25,28,Air Traffic Control,True,False,Boeing 737,N29055,373
1473688,Delta,2875,ATL,MIA,2024-09-01 01:34,2024-09-01 01:54,2024-09-01 04:34,2024-09-01 04:57,23,Air Traffic Control,False,False,Airbus A320,N17024,2487
1647905,Delta,8730,ORD,SEA,2024-09-01 04:02,2024-09-01 04:26,2024-09-01 07:02,2024-09-01 07:25,23,Air Traffic Control,True,False,Boeing 737,N91467,2007
632235,Delta,4081,DFW,SFO,2024-09-01 02:21,2024-09-01 02:39,2024-09-01 05:21,2024-09-01 05:33,12,Weather,True,False,Airbus A320,N22957,531
1544055,Delta,4389,ORD,SEA,2024-09-01 13:14,2024-09-01 13:34,2024-09-01 18:14,2024-09-01 18:13,-1,,True,True,Boeing 777,N45480,2801
376417,Delta,7365,ATL,JFK,2024-09-01 10:29,2024-09-01 10:44,2024-09-01 15:29,2024-09-01 15:56,27,Air Traffic Control,False,True,Boeing 777,N73688,2128
196142,Delta,7313,LAX,SEA,2024-09-01 13:47,2024-09-01 13:57,2024-09-01 16:47,2024-09-01 16:41,-6,,True,True,Boeing 777,N35399,778
1142855,Delta,4974,DFW,SFO,2024-09-01 01:06,2024-09-01 01:34,2024-09-01 04:06,2024-09-01 04:27,21,Weather,False,False,Airbus A320,N80510,432
